student_id,Lvl 1,Lvl 2,Lvl 3,Lvl 4,PHAC 358,PHAC 359,PHAC 457,PHAC 556,PHAC 855,PHBM 149,PHBM 250,PHBM 453,PHBM 552,PHBM 654,PHBM 751,PHBM 848,PHBM 947,PHCC 022,PHCC 121,PHCC 326,PHCC 629,PHCC 728,PHCC 924,PHCC 927,PHCC023,PHCC225,PHE1,PHE2,PHE3,PHE4,PHE5,PHE6,PHE7,PHPC 446,PHPC 545,PHPP 543,PHPP 642,PHPP 741,PHPP 839,PHPP 840,PHPT 030,PHPT 337,PHPT 436,PHPT 535,PHPT 638,PHPT 734,PHPT 833,PHPT 931,PHPT 932,PHR 015,PHR 016,PHR 017,PHR 104,PHR 206,PHR 208,PHR 209,PHR 310,PHR 319,PHR 405,PHR 420,PHR 512,PHR 718,PHR 913,PHR 914,RQU 103,RQU 207,RQU 211,RQU101,RQU102,RQUE1,RQUE2,RQUE3,RQUE4,RQUE5,RQUE6
9578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,58.0,46.0,25.0,0.0,0.0,0.0,0.0,0.0
9589,0.0,0.0,0.0,0.0,66.0,68.0,76.0,68.0,62.0,55.0,84.0,64.0,64.0,63.0,85.0,65.0,64.0,77.0,72.0,78.0,56.0,66.0,75.0,0.0,0.0,82.0,84.0,0.0,60.0,0.0,0.0,0.0,97.0,71.0,68.0,72.0,72.0,74.0,0.0,0.0,0.0,59.0,64.0,68.0,51.0,55.0,74.0,69.0,91.0,0.0,92.0,94.0,66.0,70.0,98.0,61.0,59.0,71.0,62.0,65.0,75.0,75.0,54.0,0.0,81.0,56.0,70.0,52.0,77.0,0.0,0.0,87.0,0.0,83.0,0.0
9604,0.0,0.0,0.0,0.0,61.0,49.0,0.0,0.0,0.0,60.0,74.0,0.0,0.0,60.0,68.0,0.0,68.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,62.0,71.0,68.0,0.0,0.0,0.0,0.0,64.0,79.0,65.0,54.0,55.0,0.0,0.0,0.0,0.0,0.0,81.0,67.0,72.0,0.0,57.0,0.0,58.0,0.0,80.0,71.0,0.0,0.0,0.0,76.0,0.0,70.0,79.0,71.0,83.0,0.0,0.0,0.0,91.0,0.0
9617,0.0,0.0,0.0,0.0,78.0,75.0,77.0,74.0,76.0,62.0,86.0,65.0,0.0,79.0,78.0,0.0,81.0,80.0,88.0,83.0,55.0,74.0,0.0,0.0,0.0,59.0,0.0,73.0,71.0,0.0,88.0,78.0,63.0,77.0,0.0,62.0,79.0,75.0,74.0,84.0,0.0,72.0,69.0,67.0,75.0,62.0,70.0,0.0,82.0,70.0,0.0,83.0,89.0,73.0,77.0,86.0,82.0,63.0,81.0,76.0,85.0,78.0,0.0,0.0,77.0,75.0,87.0,90.0,78.0,0.0,0.0,81.0,0.0,84.0,0.0
9626,0.0,0.0,0.0,0.0,64.0,53.0,55.0,56.0,74.0,55.0,60.0,75.0,68.0,65.0,78.0,0.0,62.0,63.0,67.0,63.0,58.0,50.0,48.0,0.0,0.0,63.0,64.0,75.0,59.0,0.0,0.0,83.0,83.0,55.0,57.0,66.0,63.0,0.0,0.0,0.0,0.0,50.0,61.0,64.0,56.0,54.0,0.0,0.0,86.0,40.0,87.0,0.0,74.0,56.0,89.0,62.0,72.0,57.0,52.0,0.0,68.0,0.0,0.0,0.0,70.0,52.0,66.0,53.0,65.0,0.0,0.0,60.0,0.0,58.0,0.0
9647,0.0,0.0,0.0,0.0,68.0,62.0,60.0,60.0,50.0,56.0,89.0,60.0,69.0,60.0,57.0,59.0,63.0,0.0,71.0,80.0,65.0,0.0,0.0,0.0,0.0,73.0,69.0,0.0,67.0,0.0,0.0,0.0,57.0,61.0,59.0,55.0,61.0,0.0,0.0,0.0,0.0,60.0,62.0,68.0,65.0,63.0,0.0,0.0,86.0,42.0,73.0,81.0,96.0,73.0,0.0,62.0,65.0,73.0,56.0,53.0,76.0,0.0,0.0,0.0,85.0,66.0,0.0,71.0,61.0,0.0,0.0,0.0,0.0,78.0,0.0
9653,0.0,0.0,0.0,0.0,66.0,64.0,83.0,77.0,77.0,66.0,60.0,68.0,73.0,83.0,69.0,0.0,64.0,91.0,73.0,81.0,55.0,65.0,73.0,0.0,0.0,61.0,0.0,75.0,86.0,0.0,0.0,0.0,67.0,68.0,62.0,60.0,87.0,77.0,76.0,0.0,0.0,66.0,70.0,78.0,71.0,60.0,70.0,0.0,76.0,95.0,89.0,79.0,89.0,61.0,79.0,68.0,77.0,61.0,86.0,79.0,82.0,60.0,0.0,0.0,73.0,81.0,78.0,84.0,73.0,0.0,66.0,0.0,0.0,87.0,0.0
9654,0.0,0.0,0.0,0.0,90.0,74.0,83.0,87.0,62.0,85.0,84.0,76.0,68.0,77.0,78.0,63.0,73.0,0.0,91.0,94.0,64.0,57.0,76.0,0.0,72.0,75.0,0.0,0.0,84.0,0.0,87.0,0.0,77.0,70.0,83.0,70.0,81.0,66.0,70.0,74.0,0.0,85.0,77.0,81.0,62.0,60.0,71.0,0.0,72.0,83.0,78.0,71.0,98.0,88.0,92.0,91.0,78.0,74.0,84.0,80.0,83.0,66.0,0.0,0.0,91.0,64.0,95.0,61.0,80.0,99.0,0.0,0.0,0.0,93.0,0.0
9661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,86.0,89.0,78.0,77.0,0.0,0.0,0.0,0.0,0.0
9664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,85.0,85.0,79.0,81.0,0.0,0.0,0.0,0.0,0.0
9665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,76.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,91.0,82.0,64.0,0.0,0.0,0.0,0.0,85.0,0.0
9672,0.0,0.0,0.0,0.0,63.0,70.0,85.0,78.0,0.0,61.0,71.0,64.0,58.0,67.0,63.0,0.0,73.0,74.0,67.0,80.0,62.0,59.0,0.0,57.0,0.0,76.0,68.0,0.0,76.0,0.0,95.0,0.0,80.0,74.0,60.0,75.0,67.0,66.0,71.0,76.0,0.0,72.0,74.0,73.0,56.0,57.0,0.0,0.0,76.0,68.0,0.0,78.0,86.0,68.0,80.0,68.0,78.0,77.0,87.0,74.0,75.0,0.0,0.0,0.0,66.0,65.0,73.0,79.0,77.0,80.0,0.0,0.0,0.0,91.0,0.0
9681,0.0,0.0,0.0,0.0,87.0,75.0,86.0,83.0,69.0,72.0,88.0,72.0,72.0,91.0,73.0,0.0,84.0,76.0,73.0,84.0,71.0,79.0,0.0,0.0,0.0,91.0,76.0,0.0,0.0,0.0,77.0,76.0,81.0,81.0,83.0,76.0,81.0,0.0,0.0,78.0,0.0,90.0,81.0,81.0,76.0,76.0,0.0,80.0,73.0,0.0,0.0,60.0,88.0,88.0,80.0,82.0,65.0,81.0,78.0,0.0,84.0,76.0,0.0,0.0,72.0,91.0,94.0,80.0,76.0,87.0,0.0,95.0,0.0,0.0,0.0
9719,0.0,0.0,0.0,0.0,78.0,68.0,79.0,81.0,60.0,63.0,63.0,64.0,70.0,78.0,64.0,0.0,73.0,88.0,77.0,72.0,73.0,72.0,63.0,0.0,66.0,70.0,0.0,0.0,82.0,0.0,83.0,77.0,90.0,79.0,63.0,66.0,80.0,74.0,75.0,0.0,57.0,69.0,64.0,58.0,62.0,61.0,67.0,68.0,68.0,76.0,89.0,63.0,72.0,71.0,71.0,65.0,60.0,67.0,88.0,61.0,76.0,75.0,79.0,0.0,74.0,59.0,69.0,71.0,84.0,0.0,0.0,86.0,0.0,75.0,0.0
9741,0.0,0.0,0.0,0.0,68.0,70.0,83.0,85.0,67.0,72.0,63.0,63.0,65.0,70.0,70.0,58.0,80.0,79.0,69.0,58.0,69.0,63.0,0.0,0.0,0.0,56.0,0.0,0.0,58.0,0.0,76.0,0.0,0.0,65.0,74.0,78.0,73.0,72.0,64.0,60.0,0.0,59.0,66.0,65.0,82.0,61.0,72.0,0.0,80.0,0.0,78.0,0.0,80.0,68.0,68.0,71.0,61.0,71.0,82.0,59.0,78.0,0.0,0.0,0.0,82.0,61.0,77.0,65.0,78.0,89.0,0.0,0.0,0.0,86.0,0.0
9811,0.0,0.0,0.0,0.0,72.0,83.0,79.0,72.0,68.0,76.0,80.0,74.0,70.0,79.0,65.0,0.0,72.0,89.0,83.0,88.0,62.0,68.0,79.0,0.0,0.0,67.0,0.0,0.0,69.0,0.0,97.0,0.0,0.0,78.0,0.0,70.0,89.0,73.0,71.0,0.0,0.0,71.0,73.0,83.0,60.0,68.0,80.0,0.0,0.0,84.0,0.0,59.0,60.0,73.0,74.0,79.0,67.0,75.0,95.0,75.0,88.0,0.0,0.0,0.0,88.0,74.0,90.0,78.0,80.0,0.0,0.0,91.0,0.0,88.0,0.0
9842,0.0,0.0,0.0,0.0,67.0,70.0,67.0,74.0,74.0,58.0,57.0,52.0,63.0,63.0,74.0,0.0,75.0,77.0,51.0,86.0,61.0,73.0,0.0,0.0,0.0,58.0,53.0,0.0,67.0,0.0,0.0,0.0,85.0,54.0,60.0,67.0,82.0,66.0,68.0,0.0,0.0,67.0,75.0,86.0,72.0,59.0,73.0,0.0,83.0,0.0,79.0,0.0,91.0,65.0,84.0,72.0,57.0,60.0,0.0,64.0,69.0,68.0,0.0,0.0,58.0,59.0,77.0,53.0,71.0,68.0,0.0,0.0,0.0,88.0,0.0
9851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,80.0,85.0,79.0,76.0,0.0,0.0,0.0,0.0,86.0,0.0
9879,0.0,0.0,0.0,0.0,53.0,50.0,61.0,0.0,0.0,60.0,64.0,46.0,0.0,64.0,0.0,0.0,57.0,0.0,56.0,53.0,0.0,0.0,0.0,0.0,0.0,64.0,72.0,0.0,0.0,0.0,0.0,0.0,69.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,66.0,63.0,79.0,61.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,54.0,55.0,85.0,62.0,72.0,0.0,0.0,0.0,0.0,77.0,78.0
9887,0.0,0.0,0.0,0.0,80.0,91.0,72.0,74.0,74.0,74.0,84.0,56.0,68.0,85.0,0.0,0.0,0.0,61.0,84.0,87.0,52.0,63.0,60.0,58.0,0.0,92.0,91.0,0.0,94.0,47.0,0.0,81.0,94.0,67.0,73.0,64.0,62.0,50.0,0.0,55.0,0.0,92.0,63.0,64.0,61.0,63.0,0.0,0.0,78.0,89.0,96.0,28.0,58.0,89.0,95.0,81.0,69.0,69.0,55.0,64.0,67.0,57.0,0.0,0.0,88.0,69.0,94.0,70.0,84.0,0.0,0.0,81.0,0.0,91.0,0.0
9909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,73.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,93.0,56.0,55.0,0.0,0.0,0.0,0.0,89.0,0.0
9925,0.0,0.0,0.0,0.0,65.0,72.0,66.0,56.0,60.0,67.0,78.0,61.0,56.0,65.0,74.0,71.0,58.0,61.0,58.0,73.0,60.0,58.0,70.0,0.0,0.0,71.0,82.0,0.0,77.0,0.0,0.0,0.0,81.0,65.0,67.0,61.0,61.0,53.0,0.0,78.0,0.0,55.0,60.0,59.0,61.0,57.0,0.0,0.0,92.0,51.0,67.0,66.0,93.0,64.0,79.0,60.0,73.0,59.0,62.0,55.0,71.0,62.0,55.0,0.0,76.0,60.0,57.0,53.0,62.0,0.0,0.0,99.0,0.0,67.0,0.0
9930,0.0,0.0,0.0,0.0,58.0,58.0,58.0,64.0,53.0,53.0,69.0,58.0,57.0,58.0,0.0,57.0,55.0,56.0,68.0,60.0,54.0,55.0,72.0,0.0,82.0,71.0,75.0,0.0,0.0,0.0,0.0,0.0,92.0,66.0,0.0,56.0,61.0,0.0,0.0,0.0,0.0,61.0,51.0,60.0,51.0,50.0,76.0,0.0,0.0,0.0,0.0,81.0,98.0,60.0,97.0,54.0,0.0,57.0,0.0,0.0,70.0,54.0,0.0,0.0,59.0,54.0,76.0,51.0,94.0,0.0,0.0,60.0,0.0,93.0,0.0
9933,0.0,0.0,0.0,0.0,66.0,67.0,58.0,63.0,57.0,53.0,81.0,68.0,63.0,51.0,70.0,60.0,58.0,61.0,66.0,75.0,56.0,0.0,0.0,0.0,0.0,62.0,68.0,0.0,0.0,0.0,0.0,74.0,93.0,69.0,71.0,60.0,68.0,0.0,0.0,0.0,0.0,59.0,51.0,50.0,63.0,52.0,66.0,65.0,62.0,0.0,53.0,88.0,69.0,62.0,94.0,54.0,59.0,66.0,44.0,56.0,78.0,81.0,0.0,0.0,70.0,53.0,85.0,52.0,80.0,0.0,0.0,72.0,0.0,69.0,0.0
9949,0.0,0.0,0.0,0.0,82.0,79.0,81.0,70.0,77.0,82.0,96.0,80.0,72.0,73.0,73.0,77.0,73.0,80.0,94.0,81.0,63.0,71.0,0.0,0.0,0.0,86.0,84.0,88.0,93.0,0.0,0.0,0.0,86.0,86.0,82.0,76.0,68.0,59.0,63.0,76.0,0.0,85.0,71.0,88.0,80.0,70.0,0.0,0.0,80.0,100.0,0.0,96.0,100.0,90.0,100.0,82.0,85.0,84.0,79.0,81.0,88.0,97.0,0.0,0.0,87.0,93.0,79.0,87.0,95.0,0.0,0.0,0.0,0.0,91.0,0.0
9952,0.0,0.0,0.0,0.0,77.0,55.0,71.0,70.0,66.0,70.0,79.0,55.0,72.0,76.0,88.0,77.0,70.0,0.0,79.0,79.0,56.0,66.0,87.0,0.0,0.0,62.0,73.0,0.0,86.0,0.0,0.0,0.0,79.0,71.0,81.0,70.0,55.0,55.0,72.0,0.0,0.0,64.0,62.0,54.0,57.0,64.0,67.0,0.0,86.0,69.0,82.0,0.0,84.0,68.0,76.0,63.0,66.0,67.0,69.0,53.0,75.0,0.0,0.0,0.0,80.0,72.0,84.0,57.0,76.0,0.0,0.0,0.0,0.0,71.0,62.0
9982,0.0,0.0,0.0,0.0,67.0,84.0,67.0,0.0,0.0,63.0,87.0,77.0,0.0,64.0,71.0,0.0,73.0,76.0,76.0,77.0,64.0,63.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,83.0,93.0,83.0,73.0,0.0,0.0,0.0,0.0,64.0,71.0,76.0,37.0,0.0,0.0,0.0,85.0,0.0,77.0,66.0,74.0,67.0,56.0,69.0,77.0,75.0,50.0,58.0,85.0,52.0,0.0,0.0,67.0,71.0,90.0,67.0,66.0,0.0,0.0,0.0,0.0,93.0,84.0
9992,0.0,0.0,0.0,0.0,79.0,82.0,88.0,79.0,0.0,59.0,72.0,69.0,70.0,61.0,67.0,0.0,76.0,82.0,81.0,66.0,70.0,73.0,64.0,0.0,0.0,63.0,0.0,0.0,75.0,0.0,75.0,80.0,90.0,69.0,76.0,64.0,85.0,73.0,0.0,77.0,0.0,63.0,70.0,63.0,67.0,55.0,0.0,0.0,0.0,85.0,75.0,73.0,86.0,78.0,84.0,72.0,70.0,72.0,88.0,0.0,84.0,0.0,0.0,0.0,73.0,76.0,81.0,72.0,85.0,0.0,0.0,94.0,0.0,94.0,0.0
10004,0.0,0.0,0.0,0.0,68.0,62.0,63.0,61.0,43.0,50.0,61.0,52.0,51.0,63.0,0.0,0.0,57.0,73.0,70.0,58.0,46.0,0.0,0.0,0.0,0.0,57.0,90.0,0.0,0.0,0.0,0.0,67.0,91.0,56.0,51.0,52.0,0.0,0.0,0.0,0.0,0.0,71.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,64.0,66.0,98.0,59.0,0.0,51.0,0.0,0.0,59.0,0.0,0.0,0.0,52.0,46.0,66.0,61.0,74.0,0.0,0.0,80.0,0.0,78.0,0.0
10007,0.0,0.0,0.0,0.0,58.0,75.0,62.0,0.0,31.0,64.0,61.0,70.0,64.0,81.0,0.0,0.0,0.0,53.0,79.0,51.0,0.0,0.0,0.0,0.0,0.0,71.0,60.0,0.0,0.0,0.0,0.0,0.0,75.0,53.0,43.0,37.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,82.0,56.0,61.0,0.0,56.0,0.0,50.0,0.0,0.0,66.0,0.0,0.0,0.0,70.0,61.0,64.0,51.0,54.0,0.0,0.0,0.0,0.0,64.0,0.0
10018,0.0,0.0,0.0,0.0,53.0,50.0,67.0,52.0,54.0,62.0,69.0,52.0,59.0,53.0,79.0,44.0,56.0,57.0,78.0,70.0,65.0,48.0,0.0,0.0,0.0,76.0,71.0,65.0,23.0,0.0,0.0,67.0,70.0,56.0,57.0,63.0,72.0,0.0,0.0,0.0,0.0,60.0,56.0,56.0,62.0,53.0,0.0,0.0,86.0,0.0,70.0,80.0,96.0,65.0,67.0,55.0,56.0,53.0,65.0,50.0,78.0,72.0,50.0,0.0,68.0,56.0,85.0,60.0,81.0,0.0,0.0,57.0,0.0,66.0,0.0
10025,0.0,0.0,0.0,0.0,79.0,71.0,83.0,74.0,52.0,60.0,69.0,57.0,62.0,74.0,61.0,0.0,68.0,82.0,66.0,77.0,50.0,56.0,63.0,0.0,0.0,71.0,0.0,57.0,74.0,0.0,0.0,0.0,70.0,68.0,63.0,66.0,82.0,72.0,63.0,65.0,0.0,67.0,69.0,59.0,79.0,56.0,54.0,0.0,0.0,70.0,0.0,0.0,75.0,53.0,83.0,61.0,55.0,72.0,87.0,72.0,62.0,0.0,0.0,0.0,66.0,80.0,79.0,54.0,75.0,95.0,0.0,0.0,0.0,79.0,0.0
10099,0.0,0.0,0.0,0.0,58.0,68.0,71.0,67.0,0.0,50.0,66.0,53.0,73.0,59.0,60.0,0.0,53.0,0.0,65.0,65.0,62.0,52.0,63.0,0.0,0.0,57.0,0.0,0.0,74.0,0.0,0.0,0.0,67.0,59.0,76.0,64.0,79.0,69.0,70.0,0.0,0.0,60.0,69.0,78.0,71.0,54.0,68.0,0.0,65.0,76.0,79.0,0.0,88.0,80.0,51.0,57.0,77.0,55.0,75.0,0.0,58.0,0.0,0.0,0.0,87.0,74.0,82.0,84.0,79.0,73.0,0.0,0.0,0.0,78.0,0.0
10106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,63.0,0.0,73.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,11.0,73.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,72.0,78.0,81.0,72.0,71.0,0.0,0.0,0.0,77.0,0.0
10127,0.0,0.0,0.0,0.0,68.0,56.0,87.0,72.0,55.0,56.0,67.0,68.0,64.0,64.0,74.0,64.0,85.0,77.0,63.0,66.0,60.0,61.0,0.0,0.0,0.0,50.0,0.0,63.0,78.0,0.0,80.0,0.0,81.0,70.0,77.0,80.0,65.0,61.0,0.0,60.0,0.0,79.0,74.0,78.0,74.0,73.0,0.0,0.0,75.0,86.0,0.0,78.0,80.0,81.0,73.0,69.0,89.0,66.0,0.0,70.0,75.0,0.0,0.0,0.0,75.0,95.0,86.0,82.0,82.0,0.0,83.0,0.0,0.0,90.0,0.0
10128,0.0,0.0,0.0,0.0,63.0,69.0,71.0,87.0,0.0,64.0,67.0,63.0,67.0,69.0,70.0,0.0,81.0,81.0,57.0,70.0,66.0,64.0,64.0,0.0,0.0,62.0,0.0,0.0,90.0,0.0,74.0,88.0,83.0,77.0,68.0,66.0,58.0,72.0,0.0,0.0,0.0,61.0,70.0,73.0,69.0,73.0,63.0,0.0,71.0,75.0,80.0,0.0,91.0,78.0,93.0,76.0,62.0,75.0,81.0,0.0,77.0,54.0,0.0,0.0,72.0,63.0,76.0,72.0,72.0,82.0,0.0,85.0,0.0,0.0,0.0
10132,0.0,0.0,0.0,0.0,86.0,87.0,76.0,75.0,89.0,64.0,88.0,76.0,73.0,77.0,71.0,67.0,0.0,73.0,89.0,87.0,65.0,77.0,0.0,0.0,0.0,85.0,0.0,90.0,100.0,0.0,0.0,0.0,93.0,80.0,84.0,66.0,79.0,0.0,0.0,0.0,0.0,80.0,62.0,72.0,66.0,64.0,78.0,0.0,75.0,0.0,97.0,92.0,100.0,91.0,81.0,74.0,70.0,80.0,87.0,77.0,75.0,0.0,0.0,0.0,79.0,70.0,97.0,67.0,94.0,0.0,0.0,88.0,0.0,92.0,0.0
10140,0.0,0.0,0.0,0.0,75.0,59.0,62.0,59.0,58.0,53.0,70.0,62.0,53.0,60.0,63.0,61.0,0.0,0.0,56.0,72.0,53.0,60.0,74.0,0.0,0.0,58.0,0.0,0.0,61.0,0.0,0.0,0.0,72.0,60.0,0.0,64.0,58.0,60.0,0.0,0.0,0.0,51.0,65.0,62.0,57.0,68.0,0.0,0.0,90.0,0.0,77.0,0.0,79.0,58.0,68.0,51.0,58.0,61.0,62.0,58.0,84.0,0.0,50.0,0.0,68.0,62.0,75.0,50.0,58.0,0.0,0.0,0.0,0.0,67.0,0.0
10148,0.0,0.0,0.0,0.0,73.0,59.0,62.0,59.0,60.0,65.0,66.0,87.0,85.0,57.0,70.0,62.0,0.0,0.0,71.0,50.0,52.0,63.0,71.0,0.0,0.0,63.0,80.0,0.0,50.0,0.0,0.0,86.0,91.0,77.0,76.0,62.0,68.0,0.0,0.0,0.0,0.0,50.0,66.0,75.0,70.0,62.0,78.0,0.0,97.0,92.0,82.0,84.0,76.0,52.0,95.0,50.0,64.0,71.0,56.0,63.0,70.0,63.0,0.0,0.0,80.0,94.0,86.0,72.0,81.0,0.0,0.0,81.0,0.0,77.0,0.0
10151,0.0,0.0,0.0,0.0,65.0,76.0,82.0,72.0,63.0,63.0,61.0,54.0,69.0,75.0,52.0,0.0,77.0,77.0,81.0,78.0,65.0,74.0,0.0,0.0,0.0,68.0,0.0,0.0,73.0,0.0,67.0,85.0,79.0,87.0,81.0,62.0,79.0,77.0,73.0,73.0,64.0,76.0,78.0,78.0,82.0,57.0,74.0,0.0,0.0,0.0,90.0,0.0,93.0,86.0,79.0,82.0,62.0,68.0,83.0,64.0,85.0,0.0,0.0,0.0,71.0,53.0,84.0,66.0,69.0,0.0,0.0,68.0,0.0,92.0,0.0
10187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,68.0,57.0,70.0,68.0,43.0,0.0,0.0,0.0,80.0,0.0
10203,0.0,0.0,0.0,0.0,73.0,76.0,89.0,85.0,58.0,78.0,76.0,67.0,80.0,68.0,59.0,71.0,85.0,91.0,88.0,72.0,55.0,63.0,71.0,65.0,77.0,75.0,73.0,0.0,68.0,0.0,76.0,83.0,75.0,69.0,75.0,79.0,80.0,84.0,68.0,91.0,59.0,66.0,78.0,67.0,73.0,53.0,73.0,61.0,78.0,51.0,90.0,62.0,83.0,77.0,76.0,76.0,74.0,67.0,81.0,76.0,70.0,74.0,66.0,95.0,78.0,78.0,78.0,87.0,87.0,0.0,0.0,88.0,0.0,88.0,0.0
10241,0.0,0.0,0.0,0.0,76.0,83.0,81.0,78.0,65.0,82.0,85.0,63.0,52.0,70.0,0.0,0.0,84.0,76.0,93.0,77.0,76.0,0.0,0.0,0.0,0.0,91.0,76.0,0.0,75.0,0.0,81.0,0.0,81.0,73.0,72.0,76.0,80.0,0.0,0.0,86.0,0.0,78.0,89.0,81.0,76.0,71.0,0.0,0.0,0.0,73.0,0.0,0.0,69.0,83.0,88.0,86.0,61.0,77.0,90.0,84.0,88.0,0.0,0.0,0.0,79.0,75.0,89.0,71.0,78.0,0.0,0.0,0.0,0.0,89.0,92.0
10247,0.0,0.0,0.0,0.0,76.0,70.0,84.0,70.0,51.0,60.0,59.0,61.0,66.0,71.0,66.0,0.0,77.0,80.0,69.0,72.0,67.0,79.0,0.0,66.0,0.0,77.0,0.0,0.0,60.0,0.0,81.0,0.0,95.0,69.0,64.0,70.0,68.0,79.0,85.0,81.0,0.0,74.0,68.0,76.0,72.0,70.0,65.0,0.0,74.0,0.0,0.0,81.0,80.0,76.0,71.0,79.0,60.0,71.0,83.0,76.0,70.0,0.0,0.0,0.0,76.0,61.0,72.0,71.0,74.0,92.0,0.0,0.0,0.0,84.0,0.0
